title,PublishedAt,ID,URL,views,likes,comments,Last_updated_Date
[KBO 하이라이트]  8.23 롯데 vs 삼성 | 2024 신한 SOL뱅크 KBO 리그 | 야구,2024-08-23 23:23,DjK1bu0KMeg,https://www.youtube.com/watch?v=DjK1bu0KMeg,32891,549,70,2024-11-18
야구의 날 🥰 (8.23),2024-08-23 23:11,E4n5E530_wo,https://www.youtube.com/watch?v=E4n5E530_wo,6017,210,13,2024-11-18
핸즈폰 줘요 홈런🤣,2024-08-23 23:06,Te9TKNreOho,https://www.youtube.com/watch?v=Te9TKNreOho,30138,1273,67,2024-11-18
[롯데 vs 삼성] (무해설 버전) 승리를 가져오는 짜릿한 역전 홈런의 주인공 삼성 디아즈 | 8.23 | KBO 모먼트 | 야구 하이라이트,2024-08-23 22:39,TYgSoiaZQtw,https://www.youtube.com/watch?v=TYgSoiaZQtw,43340,1471,161,2024-11-18
[롯데 vs 삼성] 어려운 타구를 어렵게 잡아내며 위기에서 팀을 구한 삼성 김지찬 | 8.23 | KBO 모먼트 | 야구 하이라이트,2024-08-23 22:38,KOIFf47en0k,https://www.youtube.com/watch?v=KOIFf47en0k,79564,1945,257,2024-11-18
"[한화 vs 두산] 한화 유로결, 황영묵의 간절함이 만든 소중한 추가 점수 | 8.23 | KBO 모먼트 | 야구 하이라이트",2024-08-23 22:06,GFH6AQeQ3tE,https://www.youtube.com/watch?v=GFH6AQeQ3tE,54567,958,139,2024-11-18
[KIA vs NC]  홈팬들에게 홈런 선물을 추가하는 NC 김주원 데이비슨 | 8.23 | KBO 모먼트 | 야구 하이라이트,2024-08-23 21:59,G7Q1WPkwP3M,https://www.youtube.com/watch?v=G7Q1WPkwP3M,5908,233,38,2024-11-18
[롯데 vs 삼성] '터졌다!' 역전 2점 홈런을 때려 디아즈!  | 8.23 | KBO 모먼트 | 야구 하이라이트,2024-08-23 21:51,ZEAQCSlAPT0,https://www.youtube.com/watch?v=ZEAQCSlAPT0,130305,2412,442,2024-11-18
[KT vs SSG] '나는 강백호!' 만루홈런의 사나이 KT 강백호 | 8.23 | KBO 모먼트 | 야구 하이라이트,2024-08-23 21:39,o5xdwHhxdmg,https://www.youtube.com/watch?v=o5xdwHhxdmg,14632,409,107,2024-11-18
[KIA vs NC] '11연패의 한을 푼다' 한 이닝 무려 10득점에 마침표를 찍은 NC 김성욱 | 8.23 | KBO 모먼트 | 야구 하이라이트,2024-08-23 21:14,hb-y6h8g4kI,https://www.youtube.com/watch?v=hb-y6h8g4kI,4734,93,22,2024-11-18
[LG vs 키움] 고척 돔의 영웅! 3점 홈런으로 증명하는 키움 송성문  | 8.23 | KBO 모먼트 | 야구 하이라이트,2024-08-23 21:02,MKkGWjz4zeA,https://www.youtube.com/watch?v=MKkGWjz4zeA,7674,331,47,2024-11-18
[롯데 vs 삼성] 팽팽한 경기를 만드는 동점 홈런의 주인공 롯데 고승민 | 8.23 | KBO 모먼트 | 야구 하이라이트,2024-08-23 21:02,yppOTzJDaLU,https://www.youtube.com/watch?v=yppOTzJDaLU,4170,72,6,2024-11-18
[KT vs SSG] 오늘 타격감 물 올랐다! 한 경기 홈런 2방! KT 문상철 | 8.23 | KBO 모먼트 | 야구 하이라이트,2024-08-23 20:51,ghHHnrtoTdI,https://www.youtube.com/watch?v=ghHHnrtoTdI,3036,180,26,2024-11-18
[KIA vs NC] 11연패를 끊고 연승을 향해 달려간다! NC 권희동 김휘집 천재환  | 8.23 | KBO 모먼트 | 야구 하이라이트,2024-08-23 20:42,JjVhmbGgSmI,https://www.youtube.com/watch?v=JjVhmbGgSmI,4568,142,22,2024-11-18
[롯데 vs 삼성] 베이징 올림픽 막내 포수이자 금메달리스트 삼성 강민호의 역전 3점 홈런  | 8.23 | KBO 모먼트 | 야구 하이라이트,2024-08-23 19:51,mGP8sSdZ8Ds,https://www.youtube.com/watch?v=mGP8sSdZ8Ds,11586,416,39,2024-11-18
[한화 vs 두산] 야구의 날을 기념하며 김경문 감독에게 선사하는 3점 홈런 한화 장진혁 | 8.23 | KBO 모먼트 | 야구 하이라이트,2024-08-23 19:08,mIFuF_AZMDI,https://www.youtube.com/watch?v=mIFuF_AZMDI,30213,589,77,2024-11-18
"'대투수 KIA 타이거즈 양현종, KBO 리그의 역사를 쓰다' KBO 리그 역대 최다 탈삼진 신기록 달성 | 크보레코드 | 야구 하이라이트",2024-08-23 16:25,kzE2eyFFgVQ,https://www.youtube.com/watch?v=kzE2eyFFgVQ,8214,419,41,2024-11-18
[퓨처스타] 투수들 사이 HOT 아이템🪲,2024-08-23 14:19,zu1OCpD_hu4,https://www.youtube.com/watch?v=zu1OCpD_hu4,6825,124,3,2024-11-18
"[퓨처스타] 뜨거운 타격감, 완벽한 끝내기♨",2024-08-23 13:39,Y0WzpIWeNPU,https://www.youtube.com/watch?v=Y0WzpIWeNPU,9311,185,23,2024-11-18
[크보캐치] 오스틴의 첫 만루홈런🎇,2024-08-23 10:42,EIV9TBw1dpw,https://www.youtube.com/watch?v=EIV9TBw1dpw,5318,144,4,2024-11-18
"[KBO Vibes] 끝내기, 기록 그리고 역전의 야구로 수놓은 주중 3연전 | 8.20~22 | 야구 하이라이트",2024-08-23 01:52,AcQe1qRUTOQ,https://www.youtube.com/watch?v=AcQe1qRUTOQ,6604,112,12,2024-11-18
[데일리 크보탑3] 오늘 경기 최고의 장면은? | KBO | 8.22 | 야구 하이라이트,2024-08-22 23:38,a7UsiXlJaoc,https://www.youtube.com/watch?v=a7UsiXlJaoc,5916,118,38,2024-11-18
[2024 메디힐 KBO 퓨처스리그 H/L] NC 다이노스  vs 롯데 자이언츠(08.22),2024-08-22 23:08,Pgv4mus2eUU,https://www.youtube.com/watch?v=Pgv4mus2eUU,2636,58,10,2024-11-18
[KBO 하이라이트]  8.22 롯데 vs KIA | 2024 신한 SOL뱅크 KBO 리그 | 야구,2024-08-22 23:08,wcvFOLhcdTA,https://www.youtube.com/watch?v=wcvFOLhcdTA,62851,810,199,2024-11-18
[KBO 하이라이트]  8.22 키움 vs KT | 2024 신한 SOL뱅크 KBO 리그 | 야구,2024-08-22 23:04,XHyJtmvzlyU,https://www.youtube.com/watch?v=XHyJtmvzlyU,6104,103,15,2024-11-18
[KBO 하이라이트]  8.22 SSG vs LG | 2024 신한 SOL뱅크 KBO 리그 | 야구,2024-08-22 22:57,VBf2ITmLIZ4,https://www.youtube.com/watch?v=VBf2ITmLIZ4,17090,213,24,2024-11-18
[롯데 vs KIA] '역전 타이거즈!' KIA 소크라테스의 역전 적시타! | 8.22 | KBO 모먼트 | 야구 하이라이트,2024-08-22 22:24,EtfpBKwAsCw,https://www.youtube.com/watch?v=EtfpBKwAsCw,46598,862,174,2024-11-18
[SSG vs LG] 깔끔하게 KKK로 경기의 문을 닫아 버리는 LG 이종준 | 8.22 | KBO 모먼트 | 야구 하이라이트,2024-08-22 22:21,41-v_A7crks,https://www.youtube.com/watch?v=41-v_A7crks,16480,637,94,2024-11-18
[롯데 vs KIA] 시즌 32호 홈런을 밀어쳐서 만들다 KIA 김도영 | 8.22 | KBO 모먼트 | 야구 하이라이트,2024-08-22 21:42,K8fE90Go81c,https://www.youtube.com/watch?v=K8fE90Go81c,108821,1923,304,2024-11-18
2024 메디힐 KBO 퓨처스리그 LIVE | NC 다이노스 VS 롯데 자이언츠,2024-08-22 21:29,OsgQ-53hKfI,https://www.youtube.com/watch?v=OsgQ-53hKfI,36128,335,18,2024-11-18
[SSG vs LG] 잠실의 좌측 담장을 넘겼더니 벌어진 상황 LG 오지환 | 8.22 | KBO 모먼트 | 야구 하이라이트,2024-08-22 21:08,irHe5va_vCA,https://www.youtube.com/watch?v=irHe5va_vCA,12073,314,39,2024-11-18
[롯데 vs KIA] '롯데 최고의 용병' 레이예스 홈런! | 8.22 | KBO 모먼트 | 야구 하이라이트,2024-08-22 21:06,L-7jzF7_6V4,https://www.youtube.com/watch?v=L-7jzF7_6V4,5095,93,17,2024-11-18
[키움 vs KT] 쏟아지는 비를 맞으며 때려낸 10호 홈런의 주인공 KT 황재균  | 8.22 | KBO 모먼트 | 야구 하이라이트,2024-08-22 20:38,HzfUVyfeiBA,https://www.youtube.com/watch?v=HzfUVyfeiBA,4188,147,18,2024-11-18
[SSG vs LG] 시즌 107타점 고지를 밟는 만루 홈런! LG 오스틴 | 8.22 | KBO 모먼트 | 야구 하이라이트,2024-08-22 19:52,UooXabcysfs,https://www.youtube.com/watch?v=UooXabcysfs,16829,495,76,2024-11-18
청주의 낭만🥰 #야구 #한화이글스,2024-08-22 18:10,W6LwusY8acQ,https://www.youtube.com/watch?v=W6LwusY8acQ,45576,1741,75,2024-11-18
[크보한마디] 대투수의 후련한 하루😮‍💨,2024-08-22 13:44,dRiZYSBYhYU,https://www.youtube.com/watch?v=dRiZYSBYhYU,20730,594,15,2024-11-18
[크보캐치] 모교의 땅에서 3연타석 홈런 폭발‼,2024-08-22 11:06,OTeC0GFslEs,https://www.youtube.com/watch?v=OTeC0GFslEs,8711,170,8,2024-11-18
[NC vs 한화] 비가 내리는 청주 야구장에는  | 8.21 | KBO 모먼트 | 야구 하이라이트,2024-08-22 01:08,pLcXoW8R2pc,https://www.youtube.com/watch?v=pLcXoW8R2pc,52043,1916,192,2024-11-18
[NC vs 한화] (빗소리 ASMR)비도 오고 그래서... | 8.21 | KBO 모먼트 | 야구 하이라이트,2024-08-22 00:12,__v7ie83HRU,https://www.youtube.com/watch?v=__v7ie83HRU,8458,273,53,2024-11-18
[데일리 크보탑3] 오늘 경기 최고의 장면은? | KBO | 8.21 | 야구 하이라이트,2024-08-22 00:03,eoDjYw0BHw4,https://www.youtube.com/watch?v=eoDjYw0BHw4,7531,132,22,2024-11-18
[KBO 하이라이트] 8.21 롯데 vs KIA | 2024 신한 SOL뱅크 KBO 리그 | 야구,2024-08-21 23:59,KyQKB8KCVPg,https://www.youtube.com/watch?v=KyQKB8KCVPg,59445,638,150,2024-11-18
[KBO 하이라이트] 8.21 두산 vs 삼성 | 2024 신한 SOL뱅크 KBO 리그 | 야구,2024-08-21 22:59,JW3cbJIGQNg,https://www.youtube.com/watch?v=JW3cbJIGQNg,16040,152,25,2024-11-18
[KBO 하이라이트] 8.21 키움 vs KT | 2024 신한 SOL뱅크 KBO 리그 | 야구,2024-08-21 22:59,a71KzO1uILY,https://www.youtube.com/watch?v=a71KzO1uILY,4937,97,13,2024-11-18
[KBO 하이라이트] 8.21 NC vs 한화 | 2024 신한 SOL뱅크 KBO 리그 | 야구,2024-08-21 22:58,ebeSpISsPP4,https://www.youtube.com/watch?v=ebeSpISsPP4,11856,143,45,2024-11-18
[KBO 하이라이트] 8.21 SSG vs LG | 2024 신한 SOL뱅크 KBO 리그 | 야구,2024-08-21 22:57,REsuvmONuHg,https://www.youtube.com/watch?v=REsuvmONuHg,7836,82,11,2024-11-18
[롯데 vs KIA]  우천 혈투 끝에 승리팀은? | 8.21 | KBO 모먼트 | 야구 하이라이트,2024-08-21 22:41,13mKAjVC_g8,https://www.youtube.com/watch?v=13mKAjVC_g8,60720,886,251,2024-11-18
[롯데 vs KIA] 타격감 물오른 나스타! 동점을 만드는 1타점 희생 적시타 KIA 나성범 | 8.21 | KBO 모먼트 | 야구 하이라이트,2024-08-21 22:04,Zi5I0uyHhMw,https://www.youtube.com/watch?v=Zi5I0uyHhMw,23486,320,78,2024-11-18
[NC vs 한화] 데뷔 첫 3연타석 홈런을 작렬 시키는 NC 김형준 | 8.21 | KBO 모먼트 | 야구 하이라이트,2024-08-21 22:02,_dL1IPS3iFg,https://www.youtube.com/watch?v=_dL1IPS3iFg,11291,298,47,2024-11-18
[두산 vs 삼성] 시원한 포물선을 그리며 정확하게 폴대를 맞추는 두산 김재환  | 8.21 | KBO 모먼트 | 야구 하이라이트,2024-08-21 21:33,ud-GOdfkPHA,https://www.youtube.com/watch?v=ud-GOdfkPHA,9717,211,54,2024-11-18
[NC vs 한화] 한 경기 홈런 두 방! 멀리 달아나는 다이노스 NC 김형준| 8.21 | KBO 모먼트 | 야구 하이라이트,2024-08-21 21:23,8se19EcUY5M,https://www.youtube.com/watch?v=8se19EcUY5M,2584,73,8,2024-11-18
[SSG vs LG] 잠실에서 힘 자랑하는 랜더스의 오태식 SSG 오태곤 | 8.21 | KBO 모먼트 | 야구 하이라이트,2024-08-21 21:06,g7VOALF4RnQ,https://www.youtube.com/watch?v=g7VOALF4RnQ,5136,225,29,2024-11-18
[NC vs 한화] 반가운 NC 다이노스의 안방마님 김형준 홈런| 8.21 | KBO 모먼트 | 야구 하이라이트,2024-08-21 20:48,yWOyCDIFDmg,https://www.youtube.com/watch?v=yWOyCDIFDmg,4689,144,24,2024-11-18
[키움 vs KT] 떨어졌던 타격감을 2점 홈런으로 되찾은 KT 심우준  | 8.21 | KBO 모먼트 | 야구 하이라이트,2024-08-21 20:33,MjZWH28RZwg,https://www.youtube.com/watch?v=MjZWH28RZwg,3370,190,23,2024-11-18
[두산 vs 삼성] 역전의 승기를 잡는 2타점 적시타의 주인공 두산 이유찬  | 8.21 | KBO 모먼트 | 야구 하이라이트,2024-08-21 20:26,CKN7S688E8o,https://www.youtube.com/watch?v=CKN7S688E8o,5094,133,21,2024-11-18
[롯데 vs KIA]  대투수를 상대로 역전 3점 홈런! 롯데 손호영 | 8.21 | KBO 모먼트 | 야구 하이라이트,2024-08-21 20:17,UwJ-26a2xrQ,https://www.youtube.com/watch?v=UwJ-26a2xrQ,22340,320,72,2024-11-18
[SSG vs LG] '현아~' 레드벨벳(Red Velvet) 아이린의 시구 | 8.21 | KBO 모먼트 | 야구 하이라이트,2024-08-21 19:14,7pEzr3X0MQM,https://www.youtube.com/watch?v=7pEzr3X0MQM,53495,1701,126,2024-11-18
[크보이슈] 파리 올림픽 3관왕의 금빛 시구💯🥇,2024-08-21 18:26,Z7dGTKt-NG4,https://www.youtube.com/watch?v=Z7dGTKt-NG4,4968,105,8,2024-11-18
[크보캐치] 이를 악물고 영웅질주⚡,2024-08-21 10:43,qg4iBOQSvxk,https://www.youtube.com/watch?v=qg4iBOQSvxk,10189,258,5,2024-11-18
[데일리 크보탑3] 오늘 경기 최고의 장면은? | KBO | 8.20 | 야구 하이라이트,2024-08-20 23:43,iQzD9-C4T6c,https://www.youtube.com/watch?v=iQzD9-C4T6c,19087,405,52,2024-11-18
청주의 밤을 화려하게 장식하는 페라자의 끝내기 홈런!🔥,2024-08-20 23:29,R_QMbeCoacg,https://www.youtube.com/watch?v=R_QMbeCoacg,30367,1555,52,2024-11-18
[KBO 하이라이트] 8.20 SSG vs LG | 2024 신한 SOL뱅크 KBO 리그 | 야구,2024-08-20 23:28,JIrBV2eG9SA,https://www.youtube.com/watch?v=JIrBV2eG9SA,13760,159,17,2024-11-18
[KBO 하이라이트] 8.20 키움 vs KT | 2024 신한 SOL뱅크 KBO 리그 | 야구,2024-08-20 23:28,np-urnP6Bzo,https://www.youtube.com/watch?v=np-urnP6Bzo,8151,160,50,2024-11-18
[KBO 하이라이트] 8.20 두산 vs 삼성 | 2024 신한 SOL뱅크 KBO 리그 | 야구,2024-08-20 23:28,V75Jv2ui_-c,https://www.youtube.com/watch?v=V75Jv2ui_-c,33652,610,83,2024-11-18
[KBO 하이라이트] 8.20 NC vs 한화 | 2024 신한 SOL뱅크 KBO 리그 | 야구,2024-08-20 23:28,NZiKhqhrwK0,https://www.youtube.com/watch?v=NZiKhqhrwK0,28027,438,57,2024-11-18
[NC vs 한화] (무해설버전) 청주를 열광시킨 한화 페라자의 한 방 | 8.20 | KBO 모먼트 | 야구 하이라이트,2024-08-20 23:00,esvtcfwUkRQ,https://www.youtube.com/watch?v=esvtcfwUkRQ,36134,1276,112,2024-11-18
[NC vs 한화] 환상적인 청주의 밤을 만드는 한화 페라자의 끝내기 홈런 | 8.20 | KBO 모먼트 | 야구 하이라이트,2024-08-20 22:55,1amAAFma3KE,https://www.youtube.com/watch?v=1amAAFma3KE,145808,2529,334,2024-11-18
[SSG vs LG] '약속의 8회!' 연패를 끊어내는 오스틴의 적시타! | 8.20 | KBO 모먼트 | 야구 하이라이트,2024-08-20 22:05,2GgEEiqOXkM,https://www.youtube.com/watch?v=2GgEEiqOXkM,14837,319,81,2024-11-18
[두산 vs 삼성] 경기 시작과 끝을 알리는 젊은 사자들의 슈퍼 캐치! 삼성 김영웅 - 김지찬의 호수비  | 8.20 | KBO 모먼트 | 야구 하이라이트,2024-08-20 21:59,1gbLSyCVTc8,https://www.youtube.com/watch?v=1gbLSyCVTc8,92137,2288,230,2024-11-18
[NC vs 한화] '이 경기는 다시 원점!' 한화 노시환의 동점 홈런 | 8.20 | KBO 모먼트 | 야구 하이라이트,2024-08-20 21:44,PnK_tWhyIPo,https://www.youtube.com/watch?v=PnK_tWhyIPo,29573,456,67,2024-11-18
[키움 vs KT] '영웅들의 역전 드라마!' 키움 히어로즈 역전의 8회 | 8.20 | KBO 모먼트 | 야구 하이라이트,2024-08-20 21:39,Hn1O8mY6TZA,https://www.youtube.com/watch?v=Hn1O8mY6TZA,16357,648,50,2024-11-18
[두산 vs 삼성]  소중한 추가점을 뽑아내는 삼성 강민호의 적시타| 8.20 | KBO 모먼트 | 야구 하이라이트,2024-08-20 21:11,cTA9qu5LLkg,https://www.youtube.com/watch?v=cTA9qu5LLkg,15677,410,43,2024-11-18
[KBO 모먼트] 오늘도 평화로운(?) KBO 리그 | 8.20 | KBO 모먼트 | 야구 하이라이트,2024-08-20 21:08,tTgmioaNpjY,https://www.youtube.com/watch?v=tTgmioaNpjY,59742,865,87,2024-11-18
[롯데 vs KIA] 2아웃에 나온 두 번의 적시타! 김도영-소크라테스의 역전 모먼트  | 8.20 | KBO 모먼트 | 야구 하이라이트,2024-08-20 19:57,HoT0p6VuJBA,https://www.youtube.com/watch?v=HoT0p6VuJBA,168111,1488,355,2024-11-18
[SSG vs LG] 시구도 엑스 텐! 올림픽 3관왕 임시현 선수의 금빛 시구 | 8.20 | KBO 모먼트 | 야구 하이라이트,2024-08-20 18:57,yJXjQQZxIO0,https://www.youtube.com/watch?v=yJXjQQZxIO0,128246,1416,221,2024-11-18
[크보한마디] 인생투를 보여준 '시라카와이'의 한마디🥔🐻,2024-08-20 15:57,IGlHXNAjSFA,https://www.youtube.com/watch?v=IGlHXNAjSFA,5026,156,6,2024-11-18
역대급 장면이 많았던 한 주! 크보탑10으로 확인하세요! | 8.13~8.18 | 야구 하이라이트,2024-08-20 14:33,lZXmMlV4xdQ,https://www.youtube.com/watch?v=lZXmMlV4xdQ,30117,461,50,2024-11-18
[크보이슈] 고민중독 말고 야구중독은 어때요?!⚾😉,2024-08-20 10:34,q_-fSsHVNEA,https://www.youtube.com/watch?v=q_-fSsHVNEA,8655,140,8,2024-11-18
더위 먹어서 대충 만들었습니다...｜크보픽｜8월 2주~3주｜4회｜KBO 핫클립!,2024-08-19 21:06,OiTkTj6tRfE,https://www.youtube.com/watch?v=OiTkTj6tRfE,230398,2331,123,2024-11-18
커브? 슬라이더? 아무튼 7K! #정현수 #롯데자이언츠,2024-08-19 21:04,0pahlrks_bE,https://www.youtube.com/watch?v=0pahlrks_bE,25847,700,21,2024-11-18
"김말국부터 크림새우까지?! 총재님, 이젠 진짜 MZ 야구팬이 되! | KBO 대학생마케터 ST-LIKE",2024-08-19 19:37,6OOuvydzCyo,https://www.youtube.com/watch?v=6OOuvydzCyo,8290,170,69,2024-11-18
[크보캐치] 정현수의 커브가 버거울 땐🍔,2024-08-19 15:14,vbyN5sYoMVY,https://www.youtube.com/watch?v=vbyN5sYoMVY,207883,5344,127,2024-11-18
[크보이슈] 낭만 가득 시구✨,2024-08-19 13:39,0fsRV6J2V-Y,https://www.youtube.com/watch?v=0fsRV6J2V-Y,4108,185,4,2024-11-18
[크보캐치] 대전 현빈 장진혁의 멀티 홈런💥,2024-08-19 10:34,MnC_sfeGA-g,https://www.youtube.com/watch?v=MnC_sfeGA-g,21691,724,39,2024-11-18
끝내기 홈런이 무려 두 방이나?! 호쾌한 홈런 모음.ZIP | KBO 모먼트 | 야구 하이라이트,2024-08-19 00:19,g84qCkc8zEI,https://www.youtube.com/watch?v=g84qCkc8zEI,17509,292,87,2024-11-18
[데일리 크보탑3] 오늘 경기 최고의 장면은? | KBO | 8.18 | 야구 하이라이트,2024-08-18 23:11,DWpWpaYLKB0,https://www.youtube.com/watch?v=DWpWpaYLKB0,15367,332,40,2024-11-18
[KBO 하이라이트] 8.18 KIA vs LG | 2024 신한 SOL뱅크 KBO 리그 | 야구,2024-08-18 22:52,h9rVyJ2y6fw,https://www.youtube.com/watch?v=h9rVyJ2y6fw,35892,447,65,2024-11-18
[KBO 하이라이트] 8.18 키움 vs 롯데 | 2024 신한 SOL뱅크 KBO 리그 | 야구,2024-08-18 22:51,KGyT8bRf9C0,https://www.youtube.com/watch?v=KGyT8bRf9C0,35614,628,103,2024-11-18
[KBO 하이라이트] 8.18 두산 vs KT | 2024 신한 SOL뱅크 KBO 리그 | 야구,2024-08-18 22:51,eQUmrbziF_U,https://www.youtube.com/watch?v=eQUmrbziF_U,7867,112,21,2024-11-18
[KBO 하이라이트] 8.18 한화 vs SSG | 2024 신한 SOL뱅크 KBO 리그 | 야구,2024-08-18 22:51,lACycCUtn2Q,https://www.youtube.com/watch?v=lACycCUtn2Q,12190,163,7,2024-11-18
[KBO 하이라이트] 8.18 삼성 vs NC | 2024 신한 SOL뱅크 KBO 리그 | 야구,2024-08-18 22:51,qsCbEbojj8Y,https://www.youtube.com/watch?v=qsCbEbojj8Y,25168,498,75,2024-11-18
경기를 끝내는 롯데 심장 전준우🫀,2024-08-18 22:38,sNJX9EeXS-o,https://www.youtube.com/watch?v=sNJX9EeXS-o,21821,680,34,2024-11-18
배트를 번쩍 들어올리는 김민혁의 끝내기‼,2024-08-18 22:37,dtZrJuQu9QY,https://www.youtube.com/watch?v=dtZrJuQu9QY,16162,522,32,2024-11-18
[키움 vs 롯데]  (무해설버전) 연장 끝내기포 폭발! 롯데 전준우의 끝내기 홈런!  | 8.18 | KBO 모먼트 | 야구 하이라이트,2024-08-18 22:00,x3C0Kp3ILOg,https://www.youtube.com/watch?v=x3C0Kp3ILOg,36020,1368,109,2024-11-18
[두산 vs KT]  (무해설버전) KT 김민혁의 짜릿한 끝내기 홈런!   | 8.18 | KBO 모먼트 | 야구 하이라이트,2024-08-18 22:00,PxPReCYeHBk,https://www.youtube.com/watch?v=PxPReCYeHBk,21613,704,95,2024-11-18
[키움 vs 롯데]  '주장의 품격!' 사직 관중을 미치게 만든 롯데 전준우의 끝내기 한 방!  | 8.18 | KBO 모먼트 | 야구 하이라이트,2024-08-18 21:48,7nJSecaxaoQ,https://www.youtube.com/watch?v=7nJSecaxaoQ,80151,1719,194,2024-11-18
[두산 vs KT] '연장 승부는 없다!' KT 김민혁의 소름 돋는 끝내기 홈런 폭발!| 8.18 | KBO 모먼트 | 야구 하이라이트,2024-08-18 21:47,LKPMETO36-M,https://www.youtube.com/watch?v=LKPMETO36-M,25642,622,129,2024-11-18
[삼성 vs NC] 생일을 자축하는 삼성 강민호의 시원한 방망이 | 8.18 | KBO 모먼트 | 야구 하이라이트,2024-08-18 21:19,O0u7UVjvVdk,https://www.youtube.com/watch?v=O0u7UVjvVdk,14298,471,44,2024-11-18
[한화 vs SSG] 무서운 타격감! 데뷔 첫 멀티 홈런을 장식하는 한화 장진혁의 1점 홈런!  | 8.18 | KBO 모먼트 | 야구 하이라이트,2024-08-18 20:54,jpHD-0GHQL8,https://www.youtube.com/watch?v=jpHD-0GHQL8,36021,763,78,2024-11-18
[KIA vs LG] 찬스는 놓치지 않지! KIA 소크라테스-이우성으로 이어지는 적시타! | 8.18 | KBO 모먼트 | 야구 하이라이트,2024-08-18 20:35,CCp3E5FvKLg,https://www.youtube.com/watch?v=CCp3E5FvKLg,56786,795,109,2024-11-18
[삼성 vs NC] 돌아온 백쇼! 451일만의 QS+달성!  | 8.18 | KBO 모먼트 | 야구 하이라이트,2024-08-18 20:35,qJ-GZ8s7l34,https://www.youtube.com/watch?v=qJ-GZ8s7l34,26430,735,75,2024-11-18
[두산 vs KT] 너무나도 기다린 한 방! 로하스의 시원한 1점 홈런! | 8.18 | KBO 모먼트 | 야구 하이라이트,2024-08-18 20:15,QWdD9hBUcpI,https://www.youtube.com/watch?v=QWdD9hBUcpI,3349,111,13,2024-11-18
[키움 vs 롯데]  '아니 무슨 이런 커브를??' 롯데 정현수의 3 1/3 이닝 7K 삼진 쇼! | 8.18 | KBO 모먼트 | 야구 하이라이트,2024-08-18 20:11,IRqpHKqmB9M,https://www.youtube.com/watch?v=IRqpHKqmB9M,553997,6885,958,2024-11-18
[키움 vs 롯데]  그라운드의 지배자! 완벽한 수비를 보여주는 키움 김혜성의 호수비! | 8.18 | KBO 모먼트 | 야구 하이라이트,2024-08-18 19:53,lGU56eIeoZc,https://www.youtube.com/watch?v=lGU56eIeoZc,8830,209,9,2024-11-18
[한화 vs SSG] 어제 이어서 오늘도! 이틀 연속 홈런 기록하는 한화 장진혁의 3점 홈런!  | 8.18 | KBO 모먼트 | 야구 하이라이트,2024-08-18 19:29,r4luWcF1GK8,https://www.youtube.com/watch?v=r4luWcF1GK8,16241,386,27,2024-11-18
[KBO 모먼트] 일요일! 오늘도 전 구장 시구 모음! (데이식스 컴백!) | 8.18 | KBO 모먼트 | 야구 하이라이트,2024-08-18 18:44,QvPmtzPJWZ4,https://www.youtube.com/watch?v=QvPmtzPJWZ4,32830,1186,80,2024-11-18
잠실구장 함성 ㄷㄷㄷ (출연: KIA 김도영) #야구  #kbo,2024-08-18 15:43,yQVeJ09tJxk,https://www.youtube.com/watch?v=yQVeJ09tJxk,254406,8520,241,2024-11-18
[데일리 크보탑3] 오늘 경기 최고의 장면은? | KBO | 8.17 | 야구 하이라이트,2024-08-17 23:26,eTq3Ei28VN0,https://www.youtube.com/watch?v=eTq3Ei28VN0,33525,575,88,2024-11-18
[KBO 하이라이트] 8.17 삼성 vs NC | 2024 신한 SOL뱅크 KBO 리그 | 야구,2024-08-17 22:58,rCOUne3WKe4,https://www.youtube.com/watch?v=rCOUne3WKe4,30855,576,78,2024-11-18
[KBO 하이라이트] 8.17 KIA vs LG | 2024 신한 SOL뱅크 KBO 리그 | 야구,2024-08-17 22:58,jbetyHmVPqQ,https://www.youtube.com/watch?v=jbetyHmVPqQ,67574,959,112,2024-11-18
[KBO 하이라이트] 8.17 키움 vs 롯데 | 2024 신한 SOL뱅크 KBO 리그 | 야구,2024-08-17 22:58,O_fTCH1CIgI,https://www.youtube.com/watch?v=O_fTCH1CIgI,12086,168,33,2024-11-18
[KBO 하이라이트] 8.17 한화 vs SSG | 2024 신한 SOL뱅크 KBO 리그 | 야구,2024-08-17 22:58,hgjo99oMY4U,https://www.youtube.com/watch?v=hgjo99oMY4U,12871,194,24,2024-11-18
[KBO 하이라이트] 8.17 두산 vs KT | 2024 신한 SOL뱅크 KBO 리그 | 야구,2024-08-17 22:58,B6e-XaO2-h8,https://www.youtube.com/watch?v=B6e-XaO2-h8,8913,122,19,2024-11-18
[KIA vs LG] (고화질 무해설 버전) 화질업!  나성범-김도영-소크라테스 홈런 | 8.17 | KBO 모먼트 | 야구 하이라이트,2024-08-17 22:20,215HSzI10WU,https://www.youtube.com/watch?v=215HSzI10WU,131496,3504,277,2024-11-18
[삼성 vs NC] 완벽한 신구 조화! 삼성 김영웅-박병호로 이어지는 역전 적시타 | 8.17 | KBO 모먼트 | 야구 하이라이트,2024-08-17 22:03,zxjTnO3caWE,https://www.youtube.com/watch?v=zxjTnO3caWE,62719,1459,190,2024-11-18
