title,PublishedAt,ID,views,likes,comments,Last_updated_Date
8월 1일 시구자 배우 ’이태환‘님의 응원 메시지💌 #이태환 #배우 #김비서가왜그럴까,2024-08-01T10:29:17Z,aJWSEBg0mfE,1924,139,13,2024-11-26
[대학생리포터] 암퐌.. 괜찮아 링딩딩딩딩.... #KT위즈 #ktwiz #대학생리포터,2024-08-01T06:00:31Z,qrISoJu8SpY,12401,540,21,2024-11-26
7월 31일 시구자 크리에이터 ’성해은‘님의 응원 메시지💌 #성해은 #크리에이터 #환승연애2,2024-07-31T10:40:06Z,ORZbDg3H6vI,6914,321,24,2024-11-26
水속성 위즈가 준비한 역대급 워터페스티벌!💦 2024 kt wiz Y WATER FESTIVAL [위즈티비],2024-07-30T23:30:17Z,vj79Bs_wW0M,6930,218,21,2024-11-26
7월 30일 시구자 프로골퍼 ’김동휘‘프로의 응원 메시지💌#김동휘 #프로골퍼 #시구자,2024-07-30T10:32:05Z,G6hSnJHjFVA,2108,101,3,2024-11-26
넘치면 물총 세례가 쏟아진다앜💦 물 만난 kt wiz의 표면 장력 게임 [킅리닝타임],2024-07-29T09:30:35Z,jBVm4O3useE,56661,1400,158,2024-11-26
[대학생리포터] 지금까지 이런 낭만은 없었다🌴🌴 #위즈테라스 #낭만 #휴양지,2024-07-29T03:00:13Z,F-vVxxDKN3g,4048,170,5,2024-11-26
9회 2아웃에 역전 홈런 치는 리드오프! #로하스 #역전홈런 #공포의리드오프,2024-07-28T12:44:55Z,cVCDcZJHIsk,20234,1403,122,2024-11-26
최고의 리드오프를 K리그에게 뺏겼습니다...⚽ [WIZIP],2024-07-28T11:01:29Z,0BTGchn37_0,14334,611,88,2024-11-26
[대학생리포터] 대체불가 김민수 선수가 알려주는 슬라이더 #슬라이더 #김민수 #그립,2024-07-28T03:00:41Z,zzAA_s3hVKw,9764,495,17,2024-11-26
[대학생리포터] 마음껏 즐겨요 위즈테라스🍻 #위즈테라스 #맥주 #수원KT위즈파크,2024-07-27T03:00:30Z,Vlkk_W5L9jk,4596,226,5,2024-11-26
홈런 치고 출루율 좋고 수비까지 되는 외국인 선수 여기 있습니다! #로하스 #다이빙캐치 #슈퍼수비,2024-07-26T23:30:09Z,qCrZu3cOYes,26155,1220,66,2024-11-26
[형준 피셜] 괴물 곧 좌완(?)으로 돌아옵니다!? [WIZIP],2024-07-26T12:28:23Z,Imknm1O24qY,20437,791,81,2024-11-26
"준비됐지, K? 물론이지, T. 8연속 위닝으로 우리는 올라간다! [위즈덕후]",2024-07-25T23:30:10Z,uMSCaV-Z1LM,21865,948,123,2024-11-26
"속보) 심우준, 창룡문 내가 지키겠다... '종신 수원' 선언 [콕터뷰]",2024-07-25T18:27:21Z,g9IqpaAsjTE,13362,711,145,2024-11-26
7월 25일 시구자 배우 '권아름'님의 응원 메시지💌 #권아름 #배우 #시구자,2024-07-25T10:50:53Z,uRb-f-tkenw,5299,357,34,2024-11-26
✨특별한 워터페스티벌은 여기서!✨kt wiz만의 프라이빗 & 프리미엄 공간인 위즈테라스에서 즐겨보세요!!⚾ #위즈테라스 #워터페스티벌 #ktwiz,2024-07-25T08:13:39Z,R1YOi41n-Dc,5178,228,6,2024-11-26
잠들면 안 돼... 진실게임하자 좋아하는 팀 있어? 난 5위 kt wiz💫 [위즈덕후],2024-07-24T23:30:11Z,r9kr2FWX6J4,22804,942,110,2024-11-26
※눈물 주의※ 꿈꿔왔던 순간.. 진짜로 울 뻔했어요💦 [콕터뷰],2024-07-24T19:24:43Z,xqugO82Ando,10199,921,179,2024-11-26
"7월 24일 시구,시타자 수원KT소닉붐 '하윤기,문정현'선수의 응원 메시지💌 #수원KT소닉붐 #하윤기 #문정현",2024-07-24T10:15:00Z,srqiNRBSpdQ,2878,201,11,2024-11-26
자막 똑바로 쓰세요! 쌍촐을 쌍촐이라 부르지 못하고..😢 [WIZIP],2024-07-23T12:18:24Z,2I-l0uBgWKM,20400,725,96,2024-11-26
7월 23일 경기는 아쉽게 취소 되었지만 시구자 미스코리아 '정규리'님의 메시지💌 #미스코리아 #정규리 #시구자,2024-07-23T11:07:47Z,lJMMD0mhRRo,4233,178,7,2024-11-26
기상하자마자 듣는 마라탕후루...? 흥 많은 민이의 원정 출퇴근 브이로그🎥 [WIZ플레이어],2024-07-22T09:30:00Z,1BOroRKkHcA,13690,629,88,2024-11-26
위즈포터 브이로그 볼 사람 손들어🤚했더니 지구가 고슴도치가 되었다 [대학생리포터],2024-07-22T03:00:37Z,zpvUWKbx_04,6895,412,43,2024-11-26
[대학생리포터] 팬들이 갑자기 워페에 가자고 했다🐳💦 #정준영 #워터페스티벌 #7월,2024-07-22T03:00:35Z,wIeWKaiKaA0,15463,803,52,2024-11-26
[대학생리포터] 위즈파크를 두드려 보았습니다(ASMR IN PUBLIC) #ASMR #수원KT위즈파크 #이벤트,2024-07-21T03:00:02Z,3Z6RLt6jC0o,13096,565,157,2024-11-26
우리가 경기가 없지! 우취 세리머니가 없냐! 준영 & 준혁 & 백호의 우취 세리머니☔ [위즈티비],2024-07-20T12:03:48Z,WqeUQUrYlck,30212,1179,138,2024-11-26
즐기는 자가 일류 #워터페스티벌 #水속성 #빅또리,2024-07-20T10:36:52Z,ssmNRrf6BoI,19829,1155,50,2024-11-26
수원KT위즈파크는 진짜 유명한 워터페스티벌 맛집임💦 [위즈덕후],2024-07-20T01:40:30Z,tE96E_J-gSk,31492,1018,105,2024-11-26
(오피셜) 엄상백 : 나는 쎄리를 닮았다🦕 충격고백! [콕터뷰],2024-07-19T15:53:40Z,7-QTSRo_agY,16070,716,84,2024-11-26
7월 19일 시구자 마술사 ’유호진‘님의 응원 메시지💌 #유호진 #마술사 #시구자,2024-07-19T11:33:37Z,WYxNXLSNu6Y,4222,276,14,2024-11-26
0:8 → 12:8💫 마법 같은 뒤집기! 9회 동점 만루포 & 연장 역전 투런포! [위즈덕후],2024-07-19T00:14:25Z,cPZRK1Gzl3U,44131,1516,299,2024-11-26
"내가 k면 넌 나의 t, w, i, z가 되어줘 [위즈덕후]",2024-07-17T23:48:09Z,rjVZ08RwRmc,21818,929,113,2024-11-26
벤자민이 인정한 국가권력급 kt wiz의 수비력👍 [위즈덕후],2024-07-16T23:30:20Z,krmBNNyqPG4,22823,886,115,2024-11-26
치타와 알감자는 웃고있다! 상무 전역 당일 생생 인터뷰🎙 [위즈티비],2024-07-15T23:30:06Z,JhM-QnpsXPg,16506,732,91,2024-11-26
🎊심우준 & 권동진 전역!🎊 #심우준 #권동진 #전역,2024-07-15T10:39:38Z,ZdM_-v5AP2g,10354,802,80,2024-11-26
야구는 단관이지⚾ kt wiz 응원단이 간다! [WI벤트],2024-07-14T11:00:10Z,SGziV4wdtWw,11498,401,44,2024-11-26
[대학생리포터] Dancing 쿠 나에게 빠져들어  #올스타전 #비하인드 #위즈포터,2024-07-14T03:00:08Z,CS7vbihkJHU,16105,766,19,2024-11-26
감탄사가 지배하는 수비 모음⚾ #로하스 #김상수 #수비,2024-07-13T23:30:05Z,bbchjeVAsvk,35326,1183,38,2024-11-26
대타의 정석! 오잴리의 대타 쓰리런포🏟️ #오재일 #대타 #쓰리런 #홈런,2024-07-13T13:58:35Z,NuQvTuSWbZo,24867,1386,76,2024-11-26
마스코트들의 댄스 파티에 (강제로) 초대받았습니다... 올스타전 짤털이💾[2024 올스타전],2024-07-13T12:07:09Z,cXdnl6ZOQNk,22683,715,68,2024-11-26
"펜스, 중계 플레이 박자가 모두 맞은 홈 송구⚾ #중계플레이 #로하스 #김상수 #장성우",2024-07-12T23:30:02Z,CmvAIbU7FB0,39360,1108,71,2024-11-26
유니폼 배달이요🏍 만들기도 모자라서 직접 깜짝 배달까지?🎁 [2024 올스타전],2024-07-12T12:50:41Z,penKmb_3li8,18167,647,114,2024-11-26
"[용기있는 위즈] 다회용기적 사고: 야구도 보고 지구도 지킬 수 있다니, 완전 럭키KT잖아🍀",2024-07-12T03:00:14Z,BHvvAqIkCL0,13827,734,35,2024-11-26
KT의 새 얼굴! 신입사원들이 kt wiz를 응원합니다 #신입사원 #응원단 #야구장방문,2024-07-11T11:28:39Z,fdp0lrCv-Qg,24353,468,24,2024-11-26
"[대학생리포터] 라이즈, 보넥도, 그리고 '또리' Let's go! #찌라시 #위즈포터 #또리",2024-07-11T03:00:17Z,Z6eFzXhhRWI,11093,631,31,2024-11-26
강백호 타구 속도로 달려왔습니다 💥도파민 폭발 끝내기💥 [위즈덕후],2024-07-10T23:57:27Z,AMsuPJH3fBk,37971,991,301,2024-11-26
더럽지만 매력적인 공으로 kt wiz에서 첫 승!🔥 [콕터뷰],2024-07-10T21:28:30Z,qosvpnFf_aw,7539,508,64,2024-11-26
강백호 연장 끝내기 안타!!!!!!!! ጿ ኈ ቼ ዽ ጿ ኈ ቼ ዽ ጿ ኈ ቼ ዽ ጿ ኈ ቼ ዽ ጿ ኈ ቼ ዽ ጿ ኈ ቼ ዽ ጿ ኈ ቼ ዽ ጿ [위즈덕후],2024-07-10T14:07:08Z,XdrAXmEdQ40,15337,894,122,2024-11-26
[대학생리포터] 위즈포터 올스타 침공 사건🚀💥,2024-07-10T14:06:38Z,ERWiDdOk-XU,8106,484,24,2024-11-26
"7월 10일 시구,시타자 수원FC ’이승우,손준호 선수‘의 응원 메시지💌 #수원FC #이승우 #손준호",2024-07-10T12:34:48Z,3xmlRA6Pj0s,4508,249,11,2024-11-26
브라키오 터틀넥&넥타이 논쟁! 당사자(?) 쎄리가 답변해 드립니다🦕 [위즈티비],2024-07-09T09:30:14Z,t2hKC3CQuH8,25159,943,90,2024-11-26
ABS 존을 작게 만들기 위한 로하스의 프러포즈🌹 [2024 올스타전],2024-07-08T09:30:11Z,94h84JtAYdA,18366,806,117,2024-11-26
[대학생리포터] Gimme Gimme 7월 홈경기! 🍉⛱️ #김민 #워터페스티벌 #7월,2024-07-08T03:00:07Z,EkBiJz1o74k,9705,537,19,2024-11-26
라이즈 제 7의 멤버 탄생?! #올스타전 #쿠에바스 #붐붐베이스 #라이즈,2024-07-07T23:30:07Z,MV6rtlwJlko,234220,7255,71,2024-11-26
특명 마황을 이겨라? 상금을 향한 민이의 전력질주🏃 [2024 올스타전],2024-07-07T23:30:02Z,6VvjLQZtPII,32242,1170,167,2024-11-26
첫 올스타전의 기분을 표현하시오 #올스타전 #쿠에바스 #포철고챌린지,2024-07-07T09:30:07Z,QK0DhpSER1c,2016650,45104,393,2024-11-26
⭐올스타전 선수들에게 마이크를 달아봤는데..? 덕아웃 직캠🎥 [2024 올스타전],2024-07-07T05:35:10Z,SOQWuPECLNM,106820,2540,310,2024-11-26
귀여운 크루 봤으니 그걸로 만족해... #로하스 #크루 #아빠와아들,2024-07-06T13:17:29Z,olk7bUQY1Fc,133298,4742,77,2024-11-26
만남의 장이 열린 올스타전👥 이제 홈런더비를 곁들인... [2024 올스타전],2024-07-06T12:30:51Z,R8VOdJeuvaQ,71009,1479,145,2024-11-26
가죽 자켓이 잘 어울리는 남자🌹 #로하스 #조섹가 #장미,2024-07-06T11:38:29Z,JC-CYQurSxs,18438,1072,29,2024-11-26
바르게 살다가... 아리가 되었다(?) #김민 #닥터슬럼프,2024-07-06T11:01:45Z,ZqyCdOiJpGQ,21473,846,33,2024-11-26
인스타 핫가이가 문학에 떴다!? (ft.데인) #쿠에바스 #핫가이,2024-07-06T10:58:16Z,N5QwdbkqARM,27389,1126,20,2024-11-26
[대학생리포터] 댄싱 쿠 올스타 출격 준비 완료!🤟🏻 #올스타전 #위즈포터,2024-07-06T04:00:11Z,K7zUsGn7rX0,14047,753,29,2024-11-26
"초롱이, 삐약이, 차차, 해리포터 Let's Go! 우리는 퍼포먼스에 올인한다🔥 [2024 올스타전]",2024-07-06T03:15:06Z,4zAXA-3XpxY,24544,840,106,2024-11-26
초롱이와 삐약이가 선배님을 기다리겠습니다 #이택근 #해설위원 #식사약속,2024-07-05T16:29:28Z,4J_JchMl1Mw,22773,773,31,2024-11-26
성민포터 집사 한차차🧙 #최성민 #한차현 #해리포터 #빨간망토차차,2024-07-05T15:52:58Z,P3sdmK0Bz_w,9520,465,16,2024-11-26
삐약이 다 컸다!🐥 #정준영 #삐약이 #안타,2024-07-05T11:31:47Z,kgInNS1Bkzw,16434,969,46,2024-11-26
스텝 좀 밟아본 초롱이 #김민석 #초롱이 #범죄도시,2024-07-05T11:12:48Z,Z6NVjCoLtv4,36870,806,36,2024-11-26
[대학생리포터]시선 돌리지 말고 나를 바라봐줘 KT #룩앳미챌린지 #위즈포터,2024-07-05T03:00:13Z,Bd9J-CdkvkE,8169,344,13,2024-11-26
[대학생리포터]첫 티켓예매는 너무 어려웡ㅠㅅㅠ #티켓예매비하인드 #위즈포터,2024-07-05T01:00:06Z,FTBR8GU-lxw,4204,204,7,2024-11-26
티켓예매는 처음이라서...😵😵‍💫 벤자민 티켓예매 비하인드 [대학생리포터],2024-07-04T23:30:07Z,lndfTMKmiuU,9173,424,27,2024-11-26
절대 통역해서는 안 되는 말 #로하스 #암살개그 #PX먹방,2024-07-04T07:53:22Z,MXVNd36OK2Q,131131,3941,35,2024-11-26
[대학생리포터] 위즈포터와 함께 네컷사진 찍으러 준비 갈 완료⭐,2024-07-04T03:00:18Z,L1PExMB00SY,4478,263,5,2024-11-26
수염의 힘!🧔 #황재균 #수염 #홈런,2024-07-04T01:00:20Z,RQT9E0XP-bU,20441,600,50,2024-11-26
데프트의 중.꺾.마를 이을 황스타의 마.계.꺾… 마음은 계속 꺾여💧 [WIZIP],2024-07-03T12:22:29Z,NCQfQ6nmswA,18869,695,96,2024-11-26
[덕(Dug)질 모먼트] kt wiz - Ready Get Set Go🎵 #홈런,2024-07-03T03:00:14Z,DcjVZ6dBR7U,8522,684,62,2024-11-26
야구는 깡으로! 깡포수의 개인 최다 4타점 경기🔥 #강현우 #4타점 #깡,2024-07-03T01:00:31Z,uMvJHW3Jmuk,13104,683,40,2024-11-26
[대학생리포터] 제 직업은요.. 그라운드 프로텍터입니다.. l 그라운드 키퍼 l 위즈워크,2024-07-02T13:13:47Z,4EoDXQTQ0fE,8927,544,69,2024-11-26
[덕(Dug)질 모먼트] #삼진 이것 뭐예요? 든든이 #박영현 의 극적인 삼진🔥,2024-07-02T03:00:07Z,C2rS-6h31Ac,13247,863,43,2024-11-26
쿠에바스 군생활 꼬이는 소리 #로하스 #쿠에바스 #벤자민,2024-07-01T23:30:11Z,zjGsMHeWxns,16898,664,17,2024-11-26
세상에 하나뿐인 유니폼?! 올스타전을 위해 준비했습니다 *이벤트 있음* [위즈티비],2024-07-01T10:40:20Z,nS_CWblQPrY,35506,982,229,2024-11-26
"[덕(Dug)질 모먼트] 창룡문 지킴이 #엄상백, 마운드도 지키다!🦕",2024-07-01T03:00:18Z,U2gsaOMHHyY,12976,858,46,2024-11-26
엄마 나 프로포즈 받았어... 무릎 꿇고 역전 홈런으로❤️ [위즈덕후],2024-06-30T23:30:01Z,AA61P9sGD5Y,31913,1059,155,2024-11-26
더블헤더 멀티이닝 무실점 완벽투🔥 김미김미 김민 [콕터뷰],2024-06-30T15:41:26Z,0KPUbbxbwqI,9128,614,122,2024-11-26
"[덕(Dug)질 모먼트] I'm beggin' 백호, we're lovin' 백호! ✨",2024-06-30T03:26:33Z,9CQVcAlKk60,30294,1913,95,2024-11-26
🚨시청 주의🚨절대 잠들기 전에 보면 안되는 영상... [위즈티비],2024-06-29T12:09:07Z,SqM2jnJF6Xk,36758,1295,212,2024-11-26
감독님의 생신을 축하드립니다🎉 #이강철 #생파,2024-06-29T11:20:51Z,omm846iz5Ws,30880,1537,68,2024-11-26
[덕(Dug)질 모먼트] 안타 쾅-쾅- 폭탄 투척마 #문상철💣,2024-06-29T07:50:00Z,lUjmVM5-hhg,12910,1087,60,2024-11-26
역.대.급 규모 Y워터페스티벌💦 오직 수원에서만! 2024 kt wiz Y WATER FESTIVAL [위즈티비],2024-06-29T07:30:16Z,_AAzpC_O4uM,11407,337,34,2024-11-26
아직 안 한 게 뭐가 있지? 데뷔 첫 끝내기? 으웅 맞아 정답! [위즈덕후],2024-06-28T23:43:29Z,6HB9NMbJtMI,35973,1156,234,2024-11-26
아무도 예상을 못했어💦 현빈이의 개인 첫 3루타+끝내기 비하인드 [콕터뷰],2024-06-28T16:00:48Z,YBCkhcYWCGg,12328,907,150,2024-11-26
홍현빈의 2타점 끝내기 안타!!!!!!!! ጿ ኈ ቼ ዽ ጿ ኈ ቼ ዽ ጿ ኈ ቼ ዽ ጿ ኈ ቼ ዽ ጿ ኈ ቼ ዽ ጿ ኈ ቼ ዽ ጿ ኈ ቼ ዽ ጿ  [위즈덕후],2024-06-28T12:55:44Z,tYRLnjmT86M,25028,1369,359,2024-11-26
"6월 28일 시구,시타자 패밀리데이 ’김한슬 치어리더, 노현준 팀장‘의 응원 메시지💌 #패밀리데이 #김한슬 #노현준",2024-06-28T10:45:33Z,d0RxFfL4Nrk,6297,276,8,2024-11-26
나의 자부심(나 의자 부심 아님) kt wiz의 뜨거운 불방망이🔥 [위즈덕후],2024-06-27T23:30:08Z,ZIgegQMwX7g,19243,817,130,2024-11-26
홈런더비 나가고 싶어요! #로하스 #올스타전 #홈런더비,2024-06-26T03:00:05Z,8xCyD05gd6Y,6833,461,20,2024-11-26
7이닝 2피안타? 귀엽네... KT 종신할래요? [위즈덕후],2024-06-25T23:35:30Z,xEzLZvpJqK0,28468,1035,172,2024-11-26
야구선수들이 직접 KBO 카드를 뽑으면 생기는 일... (ft. 갸도영) [킅리닝타임],2024-06-24T09:30:16Z,yCqLhzTVgTs,175233,2868,292,2024-11-26
노학수 종신 수원🙏 #로하스 #홈런 #로켓배송,2024-06-24T01:00:21Z,RD822e64Y8o,10444,463,22,2024-11-26
본격 광대 상승 영상👼🏻 쿠에바스&로하스 주니어 강림! [위즈티비],2024-06-23T12:20:04Z,lKChPFvnLx4,37042,1235,0,2024-11-26
진짜 꼭 가서 먹어보세요! 야구 선수들이 추천하는 맛집은?🍴 (with. NC다이노스) [호기심천당],2024-06-22T07:00:12Z,c3ZJRS1RHpk,79393,1775,228,2024-11-26
군대 PX 음식을 먹어본 외국인 선수들의 반응은?! [위즈티비],2024-06-21T12:52:00Z,v5GzcvSFYHQ,215572,3491,329,2024-11-26
이것 뭐예요~? 홈런으로 완성한 위닝 시리즈✨ [위즈덕후],2024-06-20T23:30:16Z,tUTG_qo--MU,13959,550,119,2024-11-26
멀티히트치는 kt wiz 차세대 거포⚾ [콕터뷰],2024-06-20T18:16:51Z,dO0ZmR7wyvY,5839,448,70,2024-11-26
머슬맨의 데뷔 첫 홈런💪 #안현민 #홈런의힘 #단백질,2024-06-19T23:30:08Z,QoJHIYLC090,17209,701,39,2024-11-26
"6월 19일 시구,시타자 가수 ’에픽하이‘의 응원 메시지💌 #에픽하이 #타블로 #미쓰라 #투컷",2024-06-19T10:44:19Z,1ZLEJVdHXVo,2767,199,8,2024-11-26
"kt wiz, 나의 진미통닭.. kt wiz, 나의 보영만두.. kt wiz, 나의 수원 왕갈비 통닭.. [위즈덕후]",2024-06-18T23:30:00Z,5XvrP0_d0eI,18490,671,86,2024-11-26
스무 살 때 생각나죠.. kt wiz를 위해서 다시 수원으로 돌아온 오잴리 [콕터뷰],2024-06-18T17:07:22Z,iB_qxAlPFUw,11317,620,112,2024-11-26
6월 18일 시구자 방송인 ’김민아‘님의 응원 메시지💌 #김민아 #파본자들 #지니TV,2024-06-18T10:57:33Z,O5M0AAOs2UE,3310,161,14,2024-11-26
100호 홈런 월드컵 개최⚾ 백호가 뽑은 홈런 1위는 과연?! [WIZ플레이어],2024-06-17T09:00:07Z,AKGheZQq770,15754,929,205,2024-11-26
[대학생리포터] 아아 천병장이 전파합니다 #천병장 #예비군 #수원KT위즈파크,2024-06-17T03:00:17Z,JlB5gD54-3Y,6363,321,30,2024-11-26
머슬맨답게 터프한 첫 안타💪 #안현민 #데뷔첫안타 #헤드퍼스트슬라이딩,2024-06-16T23:30:11Z,saDyzoTWFsE,11416,487,23,2024-11-26
6월 16일 시구자 가수겸 배우 ’이기찬‘님의 응원 메시지💌 #이기찬 #가수 #배우,2024-06-16T09:31:59Z,4H6egnsx6Cg,2118,152,2,2024-11-26
kt wiz를 사랑할 수밖에 없는 이유🎵 #창모 #메테오 #031,2024-06-16T07:00:19Z,eYC28p3jK4U,28037,764,29,2024-11-26
프랑스에서 날아온 kt wiz 팬 🛬 #이강인 #PSG #파리생제르맹,2024-06-16T06:30:00Z,1B2frildiIQ,19403,1184,62,2024-11-26
릴스 찍다가 알게 된 든든이의 사적인 비밀... (ft. 클*) [위즈티비],2024-06-16T03:00:05Z,8bqKd6PD6Ts,12177,507,84,2024-11-26
거기 올스타 투표 안한 팬 집중해서 잘 봐 #박영현 #올스타전 #투표,2024-06-15T23:30:02Z,8MCttxQQPnM,35234,612,78,2024-11-26
6월 15일 시구자 타노스 '김민수'님의 응원 메시지💌 #김민수 #타노스 #피지컬100,2024-06-15T08:42:52Z,R8qI945xWSg,2810,73,10,2024-11-26
[대학생리포터] 갈망포카 업고 튀어!🏃💨 #포토카드 #포카 #위즈포터,2024-06-14T03:00:23Z,gLXMsKp-7ts,7750,234,8,2024-11-26
[대학생리포터] 프레임 포토카드 기기 사용 안내 (영상 후반 깜짝 선물 있어요💌) #포토카드 #ktwiz #위즈포터,2024-06-14T03:00:13Z,QiO8JDQ-wAc,3058,132,3,2024-11-26
으악 내 발목~금토일요일 투표 부탁드려요🙏 #천성호 #올스타전 #투표,2024-06-12T23:30:06Z,bznML6CdxA8,10319,524,33,2024-11-26
내 생일은 내가 축하한다!!!!🎂 #배정대 #생일 #3안타 #3타점,2024-06-12T14:05:42Z,zF8OyeMsjKI,15398,716,54,2024-11-26
기가 맥키넌 vs 안티티티티 페라자? kt wiz가 뽑은 올스타는? [위즈티비],2024-06-12T12:52:56Z,WrNjE7uzDIg,46984,975,120,2024-11-26
[대학생리포터] How to reserve a ticket (Feat. Benjamin),2024-06-12T03:00:12Z,LH7HNP8VKuo,1166,92,6,2024-11-26
야 너두 할 수 있어! KT ticket reservation📲 [대학생리포터],2024-06-12T03:00:11Z,PAueXXr-apU,2288,108,13,2024-11-26
[대학생리포터] 플라잉위즈 타고 내 맘 넘어가는 중야 ~ 🎈#플라잉위즈 #열기구 #위즈포터,2024-06-10T03:00:03Z,3H8UDPOqqbk,2968,161,5,2024-11-26
충성! 현인&정운 오늘 입대합니다! 근데 이제 럭키비키를 곁들인... [위즈티비],2024-06-10T02:00:30Z,pHbVetdqZA4,8446,431,49,2024-11-26
"벤자민, 로하스, TEAM kt wiz🫰 너무 이뻤어요~ [위즈덕후]",2024-06-09T23:30:01Z,aydc3pmc7-A,15539,715,93,2024-11-26
공포의 리드오프 로하스가 멀티 홈런을 때려낼 수 있던 이유? (ft. 목걸이) [콕터뷰],2024-06-09T18:22:32Z,1EwDDk-pCL0,7452,446,62,2024-11-26
6월 8일 시구자 더넛츠 ’박준식‘님의 응원 메시지💌 #박준식 #더넛츠 #시구자,2024-06-08T09:13:21Z,ILljufs0vtM,4156,171,20,2024-11-26
[대학생리포터] 홈경기 다가와아오에😎 손선임의 6월 홈경기 일정 브리핑 #손동현 #호국보훈의달 #6월,2024-06-07T03:00:42Z,z6x1c9Np5Wk,8916,466,29,2024-11-26
[대학생리포터] 퀴즈를 맞추면 사인볼을 준다고? 완전 럭키비키잖아🍀,2024-06-04T03:00:08Z,FuwcG532zW0,18449,570,9,2024-11-26
🌸봄바람처럼 살랑🌸 찾아온 홈런 위즈의 위닝 시리즈 [위즈덕후],2024-06-02T23:30:00Z,0vvs1lO625s,35135,1049,272,2024-11-26
[대학생리포터] 홈런볼 받으면 홈런쳐주는 구단이 있다?,2024-06-02T03:00:28Z,sZ9eN7r7UTE,20819,444,10,2024-11-26
kt wiz CLOSE. Close to 승리... 앞으로 더 가까이 다가가겠습니다 [위즈덕후],2024-06-01T00:29:07Z,RdPWJWs403I,21868,828,94,2024-11-26
한국인(?)의 정❤️ #로하스 #쿠에바스 #대한외국인,2024-05-31T14:13:34Z,Qfm795vpwHI,59643,1542,37,2024-11-26
퓨처스 첫 등판 좋은 모습 보여준 대형준 #소형준 #대형준 #복귀,2024-05-31T13:01:36Z,KsgKiIBpWoE,13427,712,42,2024-11-26
[대학생리포터] kt wiz 팬이라면 꼭 맞춰야하는 문제,2024-05-31T05:00:28Z,sZof4j9e92Q,10766,335,4,2024-11-26
어제 백호 활약 30초 요약해 드립니다 #강백호 #바쁘다바빠 #현대사회,2024-05-31T03:00:20Z,WdX0Sfwm_Ko,88945,1111,50,2024-11-26
어릴 적 축구를 잘했던 주권의 뒷발차기 #주권 #더블플레이 #진기명기,2024-05-30T05:00:05Z,5302Yo1GhIU,16819,461,17,2024-11-26
수원KT위즈파크에 뜬 전투기의 정체는?✈️ [WI벤트],2024-05-30T03:00:07Z,EN7IKzl02eU,9592,391,37,2024-11-26
컴온 루키! 오재일 어디 있어?! 진땀 나는 경력직 신입의 첫 출근 💦[위즈티비],2024-05-29T23:30:11Z,SPAzSpMjukA,125347,2746,570,2024-11-26
KT 오재일 옷피셜👍#오재일 #옷피셜 #그레이유니폼 #트레이드,2024-05-29T09:15:50Z,SLetON3DKcQ,27994,1336,75,2024-11-26
지갑 잃어버리신 분? #올스타전 #투표 #빅 #올스타,2024-05-29T03:05:42Z,nX4GD9yl4F4,9518,405,16,2024-11-26
올스타전에서도 꼭 보고 싶습니다!!! #천성호 #올스타전 #투표 #많관부,2024-05-28T23:30:05Z,NpVdPIc1rL4,12213,421,9,2024-11-26
헨젤과 로하스 #로하스 #럭키비키 #슬라이딩,2024-05-28T14:30:28Z,gM6VErcOF4Q,13548,626,25,2024-11-26
우취 비하인드 안 봐도 괜찮겠어? 나만 안 보면 외롭지... [위즈티비],2024-05-28T13:00:08Z,BZ_fZfnaxGk,17528,625,103,2024-11-26
⭐️올스타전 투표 많관부⭐️,2024-05-27T23:30:07Z,S9lOe3nyibE,7102,577,22,2024-11-26
당신의 소중한 한 표! 올스타를 만듭니다 💫 [위즈티비],2024-05-27T09:30:02Z,4JghvYla7So,13463,717,225,2024-11-26
[대학생리포터] 수수수 수퍼제구,2024-05-27T03:00:13Z,HQX7RbIXZBg,10137,269,9,2024-11-26
우취 세리머니로 팬들 앞에서 상탈하고 포징하겠습니다(?) [위즈티비],2024-05-26T11:39:10Z,8vOITESFHB4,21293,785,59,2024-11-26
4안타를 때린 공포의 9번 타자... 난 이 이야기를 무척 좋아한다 [위즈덕후],2024-05-25T23:30:07Z,HpGJWL-e7IQ,19207,759,89,2024-11-26
포카리 차갑더라고요.. 4안타 신본기의 모이스쳐 비하인드💦 [콕터뷰],2024-05-25T14:41:23Z,Vzlr-6qZC6E,7325,633,110,2024-11-26
5월 25일 시구자 리듬체조 ’오안나‘선수의 응원 메시지💌,2024-05-25T08:50:53Z,1Ifm4T8Lxa0,3324,199,16,2024-11-26
끝내기 감성 모르면 나가라💥 쌍촐이가 말아주는 끝내기 홈런 [위즈덕후],2024-05-24T23:30:04Z,KzSw1CfQhgI,21752,861,90,2024-11-26
끝내기 홈런의 힘은 요아정에서부터?! 10회 연장 끝낸 문상철🔥 [콕터뷰],2024-05-24T18:21:45Z,piMkKEbu_rQ,8643,627,73,2024-11-26
4번 타자 문상철의 끝내기 홈런!!!!! ጿ ኈ ቼ ዽ ጿ ኈ ቼ ዽ ጿ ኈ ቼ ዽ ጿ ኈ ቼ ዽ ጿ ኈ ቼ ዽ ጿ ኈ ቼ ዽ ጿ ኈ ቼ ዽ ጿ ኈ ቼ ዽ ጿ  [위즈덕후],2024-05-24T13:30:18Z,ma-9YVubILY,14986,841,134,2024-11-26
