title,PublishedAt,ID,views,likes,comments,Last_updated_Date
#LG트윈스 #2024올스타 청량을 두 글자로 바꾸면 채이🩵,2024-07-14T05:00:17Z,Jw4BglquTtU,23105,2119,0,2024-11-26
#LG트윈스 최원영 꽁냥이 벌칙 대공개🐈‍⬛,2024-07-14T03:00:38Z,xQSo41DID-4,10206,680,15,2024-11-26
기다리던 후반기 첫 승!❣ 7월 13일 [덕아웃 직캠],2024-07-14T01:00:32Z,rX0lKUjIAts,45115,1938,230,2024-11-26
#LG트윈스 아름다운 포물선을 그린 짜릿한 홈런🫶,2024-07-13T16:10:00Z,kX5e81CtkKA,18974,1358,41,2024-11-26
#LG트윈스 My SON주영의 6이닝 무실점 투구👊,2024-07-13T15:36:48Z,1OoIO96avGk,17274,1148,46,2024-11-26
승리의 초석✨ 오지환&문보경의 [트윈스WIN터뷰],2024-07-13T15:31:25Z,MzIm5VUkLAY,15022,898,84,2024-11-26
7월 13일 LG vs 한화 [2024 정규시즌 하이라이트],2024-07-13T14:01:24Z,XCD0OmZOJEU,30919,1040,75,2024-11-26
트윈스가 왜 이리 무리했어🤭 2024올스타전 퍼포먼스 준비기 [엘코더],2024-07-10T09:23:15Z,IeN9Q2GrgRo,75454,1611,131,2024-11-26
중독성 만렙! 2024 LG트윈스 응원가 모음🎧 [트윈스 치얼업],2024-07-08T10:33:00Z,QDOl5kmOPXA,125920,2489,136,2024-11-26
2024 LG트윈스 타자 등장곡 𝐩𝐥𝐚𝐲𝐥𝐢𝐬𝐭🎵🎹,2024-07-07T11:00:23Z,Wm1EWd46bYk,69908,1904,153,2024-11-26
퍼포먼스 가득🎡🎆 2024올스타전 경기 스케치 [트윈스REC],2024-07-07T10:15:03Z,scD0ZL4USbs,61598,1783,125,2024-11-26
#LG트윈스 #2024올스타 악마 창기는 야구가 재미있어가주구😈⚾️,2024-07-07T09:38:11Z,BQduwyWg-Gs,32136,1842,65,2024-11-26
화합의 장☀️ 2024올스타전 웰컴 존&팬 사인회 스케치 [트윈스REC],2024-07-07T05:38:03Z,ILqinCF7yro,32516,1211,57,2024-11-26
가자! 파이팅 넘치는 썸머레이스🤙 [트윈스REC],2024-07-07T00:43:50Z,nCxar_Gi0AI,32931,1176,40,2024-11-26
타격 레슨이 팬 사인회가 된 건에 대하여🥲 [엘코더],2024-07-06T23:44:00Z,d4hG2i_hCZU,31191,1260,77,2024-11-26
#LG트윈스 #2024올스타 트윈스가 바로 퍼포먼스 맛집?🤣,2024-07-06T15:43:35Z,f01CqRCjQSY,38799,2529,65,2024-11-26
비닐 바지와 함께 사라진 베스트 퍼포먼스상의 꿈🥺 [엘코더],2024-07-06T06:00:23Z,vvN_7AYjdm4,23465,784,46,2024-11-26
#LG트윈스 #2024올스타 귀하디 귀한 아기 다랑어의 하이파이브👋,2024-07-06T04:23:51Z,kjiZVW_st_8,91061,3494,28,2024-11-26
주니어들의 기운을 받아 홈런 더비 챔피언 등극👑 [트윈스REC],2024-07-06T04:19:49Z,q2c2RaJc0NQ,104798,2649,129,2024-11-26
큰 포부와 함께 정해진 이 공약!…괜찮겠어?!😲 2024퓨처스 올스타 스케치 [트윈스REC],2024-07-06T02:40:22Z,L8SI4fWz5LI,15881,646,28,2024-11-26
박박대전 맞다이로 들어와🔥 [트윈스REC],2024-07-05T20:21:03Z,dckG7XWi2q0,104099,2447,123,2024-11-26
#LG트윈스 #2024올스타 아빠 따라 놀러왔어요🥰,2024-07-05T15:47:06Z,CnkHEY7rk7k,301699,9181,68,2024-11-26
#LG트윈스 #2024퓨처스올스타 전년도 퓨처스 올스타전 MVP의 위엄🐼,2024-07-05T14:52:43Z,iChcjJFSb8k,37431,1055,16,2024-11-26
#LG트윈스 #2024퓨처스올스타 함창건 추격의 솔로포❤️‍🔥,2024-07-05T14:47:05Z,8uC-FuypFtc,29904,1051,38,2024-11-26
#LG트윈스 #2024퓨처스올스타 이믿음이 팬들맘을 탕탕! 후루후루!🍭,2024-07-05T14:39:01Z,lDE_gHbw5Ew,22313,1144,41,2024-11-26
#LG트윈스 #2024퓨처스올스타 T라 미숙해~🍰,2024-07-05T08:08:39Z,tMdRKgW9uZ4,32718,1733,63,2024-11-26
전반기 피날레는 승리로!🤘 7월 4일 [덕아웃 직캠],2024-07-05T01:00:18Z,cYAXnsT8vVU,38548,1662,91,2024-11-26
더할 나위 없이 완벽한👏 임찬규&신민재의 [트윈스WIN터뷰],2024-07-04T17:51:08Z,rJiAl1R17cs,13112,885,56,2024-11-26
#LG트윈스 문성주의 복귀 3연전 안타 행진💥,2024-07-04T17:48:35Z,xaFCga1_dZs,37781,2404,101,2024-11-26
#LG트윈스 자꾸만 보고싶은 호수비 모음🍀,2024-07-04T14:47:52Z,DEUQK0FhBHw,27116,1464,37,2024-11-26
7월 4일 LG vs 키움 [2024 정규시즌 하이라이트],2024-07-04T14:12:10Z,U89ys4fecwk,23437,853,52,2024-11-26
#LG트윈스 배홍동 토핑엔 이게 제격😋,2024-07-04T05:00:15Z,PqnoHTNar38,6336,366,11,2024-11-26
#LG트윈스 Coming Soon!🎉 7월 4일✨,2024-07-03T03:00:34Z,lUnt_PCzY0o,24998,1531,75,2024-11-26
여름엔 역시 배홍동이지! 제 1회 미스터 배홍동 선발전🧑‍🍳 [LP],2024-07-01T09:00:25Z,b8mvjBm-C1g,82197,2821,328,2024-11-26
치열했던 우중전 속 지켜낸 승리👊 6월 30일 [덕아웃 직캠],2024-07-01T01:00:06Z,5EzQZc61M8k,50534,1978,155,2024-11-26
#LG트윈스 빗속에서도 빛났던 유영찬의 삼진쇼🌟,2024-06-30T15:11:13Z,jazAFxtXLkY,39705,1916,75,2024-11-26
#LG트윈스 야구는 팀워크! 우리만 믿고 던져!😎,2024-06-30T14:41:05Z,R6ryWuuBLeQ,62450,2561,65,2024-11-26
든든하다 든든해🎖️ 손주영의 [트윈스WIN터뷰],2024-06-30T14:18:41Z,HwnY-ATiAkI,14460,1045,99,2024-11-26
6월 30일 DH 2 LG vs NC [2024 정규시즌 하이라이트],2024-06-30T13:14:04Z,R60K9A6NP6s,35037,1126,129,2024-11-26
#LG트윈스 김대원의 빠른 발이 만들어 낸 또 한번의 끝내기 득점👏,2024-06-30T05:00:31Z,ZS8tXL7Fwz0,17729,872,27,2024-11-26
시계를 더 보채고 싶어지는 그리운 얼굴들! 🕐 [부필리에서 생긴 일],2024-06-29T10:24:49Z,oIwOKSr9Nbw,44714,1695,183,2024-11-26
#LG트윈스 #위닝모먼트 트윈스 문화재 문보물의 활약💎,2024-06-28T05:00:03Z,3XOyxpygZNc,18138,844,15,2024-11-26
#LG트윈스 귀신보다 더 무서운 것은..😱,2024-06-27T05:00:24Z,nU_5eFIM7v8,13946,704,15,2024-11-26
엔스의 퀄스와 끝내기 어게인🌈 6월 26일 [덕아웃 직캠],2024-06-27T01:00:02Z,2teGDr4tqcI,47940,1951,161,2024-11-26
"#LG트윈스 9번째 QS, 9K 무실점! 엔스의 위력적인 피칭🔥",2024-06-26T17:30:05Z,wonwSi4P4jA,27930,1195,27,2024-11-26
철옹성 마운드⛰️ 엔스&유영찬의 [트윈스WIN터뷰],2024-06-26T17:10:05Z,5rELTbKgPUw,12404,757,58,2024-11-26
#LG트윈스 끝내기 승리의 결정적인 흐름! 김대원의 주루 플레이🧨,2024-06-26T17:00:29Z,xc8hNpKEHW8,54033,2434,94,2024-11-26
6월 26일 삼성 vs LG [2024 정규시즌 하이라이트],2024-06-26T14:18:01Z,DbSavvRHF74,32918,1080,110,2024-11-26
#LG트윈스 끝내기 승리로 2위 탈환🔥,2024-06-26T13:04:36Z,oOW-C4bwqA0,43142,1865,65,2024-11-26
#LG트윈스 10년 만에 다시 잠실에 나타난 목욕한 오리갑🐥🫧,2024-06-26T07:20:00Z,V6pfsAnWCjs,82461,3966,112,2024-11-26
#LG트윈스 허부기의 내돈내산 포토카드 뽑기🐢💸,2024-06-26T06:46:59Z,O_O0gGuBQOQ,33366,1533,35,2024-11-26
켈리가 켈리했다! 오래 기억에 남을 완봉승💖 6월 25일 [덕아웃 직캠],2024-06-26T01:00:10Z,OQAl6H2H3qE,80037,3937,319,2024-11-26
#LG트윈스 완봉승 감동의 그 순간! 완벽했던 켈리의 하루🥰,2024-06-25T22:00:32Z,fyQfUHItBKo,88457,4337,148,2024-11-26
완벽한 승리✨ 켈리&문보경의 [트윈스WIN터뷰],2024-06-25T17:21:58Z,OvyZ1qzdhj8,32308,1742,101,2024-11-26
역시 켈리라는 말 밖에💛 [6월 25일 켈리 완봉승 하이라이트],2024-06-25T14:22:10Z,8xXv_TJmeXI,50706,2640,246,2024-11-26
6월 25일 삼성 vs LG [2024 정규시즌 하이라이트],2024-06-25T13:15:58Z,K0OME46JXEc,50840,1941,222,2024-11-26
#LG트윈스 울지마요 우리의 에이스🥹 켈리의 완봉승!,2024-06-25T12:22:58Z,qBDHUbfT_Fc,77621,4488,182,2024-11-26
사람vs귀신?! 파도 파도 괴담만 나오는 파파괴 트윈스👻 [덕아웃TMI],2024-06-24T09:00:07Z,dmM4FIlNrR0,44406,1465,118,2024-11-26
낭만 투수 임찬규의 복귀 승과 함께한🔥 6월 23일 DH 1 [덕아웃 직캠],2024-06-24T01:00:02Z,5oMFhg_rL58,29394,1253,79,2024-11-26
#LG트윈스 5이닝 8K 표정부자😝 임찬규의 복귀전,2024-06-23T12:43:26Z,Edb71QaEHps,31583,2026,55,2024-11-26
6월 23일 DH 1 KT vs LG [2024 정규시즌 하이라이트],2024-06-23T09:22:31Z,2gV7_f3R3_4,16001,547,39,2024-11-26
궁금했던 순간들을 모아모아📁👀 [덕아웃 직캠 비하인드],2024-06-22T08:00:30Z,ci0WPtGsWJo,53993,1591,121,2024-11-26
슈터 허일영의 잠실 마운드 입성기🏀 [트윈스REC],2024-06-22T03:00:01Z,1-KkFqSeRMM,5715,295,18,2024-11-26
주목! 온 힘을 다해 트윈스 마운드를 빛내줄👏 김주온 입단 소감 [트윈스 REC],2024-06-22T01:00:26Z,luxnFLhv4g8,23903,1261,175,2024-11-26
홈런 또 홈런! 역전승 그 느낌 그대로🔆 6월 19일 [덕아웃 직캠],2024-06-20T01:00:27Z,n7Ya447fSkA,62203,2440,217,2024-11-26
흐름 체인저🔑 홍창기&유영찬의 [트윈스WIN터뷰],2024-06-19T17:40:00Z,IZ0W5OB8ikA,17167,1110,57,2024-11-26
#LG트윈스 승리를 지켜낸 클로저 삼장! 유영찬의 2이닝 세이브🔐,2024-06-19T16:45:01Z,UbATH_UoACg,30656,1802,87,2024-11-26
#LG트윈스 홍악마😈 짜릿한 역전 스리런 홍창기!,2024-06-19T16:15:01Z,gU9BfXyE_T0,37808,2521,76,2024-11-26
#LG트윈스 참치 후하하! 박동원의 동점 투런🐟,2024-06-19T15:46:17Z,ppG8QHnQ9Vg,19156,1239,37,2024-11-26
6월 19일 LG vs KIA [2024 정규시즌 하이라이트],2024-06-19T14:50:02Z,mvzkIhf8zMk,46506,1471,203,2024-11-26
#LG트윈스 올스타전 BEST 12 선정! 박참ㅊ..채이💗,2024-06-19T03:00:05Z,7_3TaVdxrFU,22177,1475,32,2024-11-26
끝까지 싸우다👏 6월 15일 부필리 덕아웃 직캠 [부필리에서 생긴 일],2024-06-17T09:00:09Z,HLGsuCVhtqs,26882,916,79,2024-11-26
#LG트윈스 #위닝모먼트 역전의 문을 열어준 김영준의 완벽한 피칭🌟,2024-06-17T05:00:17Z,Kg7lH1bk5mY,35686,1857,76,2024-11-26
#LG트윈스 맑은 눈의 클로저 유영찬의 포커페이스😱,2024-06-17T05:00:01Z,37NY1N-nrKQ,29001,1403,28,2024-11-26
So sweet like 승리 선물 더보이즈 현재🎁 [트윈스 REC],2024-06-17T03:00:15Z,FmV_UO3k_80,27758,2396,199,2024-11-26
해피엔딩 선데이! 5점 차 뒤집은 대역전 드라마💥 6월 16일 [덕아웃 직캠],2024-06-17T01:00:30Z,orfc0qppDmU,109393,3701,371,2024-11-26
끝내주는 활약🤟 신민재&김영준의 [트윈스WIN터뷰],2024-06-16T17:13:57Z,uSe9TfF8HvM,25769,1365,131,2024-11-26
#LG트윈스 보물 같은 대활약! 문보경의 안타 행진💎,2024-06-16T16:08:42Z,zrVsJU_lAWs,22192,1229,32,2024-11-26
#LG트윈스 앞으로 더욱 빛날! 문성주의 안타쇼👍,2024-06-16T15:00:25Z,_Z-PLfjdkaQ,38768,2171,100,2024-11-26
6월 16일 롯데 vs LG [2024 정규시즌 하이라이트],2024-06-16T14:27:27Z,M5EcxaXS7ic,78719,2234,328,2024-11-26
#LG트윈스 대역전극! 짜릿한 끝내기 결승타의 주인공 신민재✨,2024-06-16T13:21:19Z,kToEKbKb93Y,45831,2617,142,2024-11-26
#LG트윈스 김현수 2000경기 출장 달성 기념 시상식🏅,2024-06-16T03:30:14Z,RsCoGJmS3M4,12660,658,16,2024-11-26
#LG트윈스 새로운 즐길 거리 엘생네컷 런칭!📸,2024-06-15T05:00:22Z,fuLHkGNHyiM,17828,1285,31,2024-11-26
"#LG트윈스 박해민 1500안타, 2000루타 달성 기념 시상식🏅",2024-06-15T03:00:19Z,Y6zsPr-9G2Y,15394,922,34,2024-11-26
위기를 이겨낸 값진 승리🌈 6월 14일 [덕아웃 직캠],2024-06-15T01:00:21Z,fT7YR2fEwBU,51709,1700,392,2024-11-26
#LG트윈스 아웃카운트 5개! 오늘도 무실점 세이브 유영찬👏,2024-06-14T16:30:07Z,h-qje21FSEQ,25500,1770,71,2024-11-26
"#LG트윈스 위기를 극복하는 그저 빛, 김진성✨",2024-06-14T16:00:18Z,nfuUdShNqsU,23770,1804,77,2024-11-26
승부의 마침표🎁 유영찬&문보경의 [트윈스WIN터뷰],2024-06-14T15:49:02Z,ucgUgxwAXsI,12411,806,60,2024-11-26
6월 14일 롯데 vs LG [2024 정규시즌 하이라이트],2024-06-14T14:04:59Z,lgxuGHq0IxY,37442,1183,127,2024-11-26
MZ트윈스? 분발하겠습니다😂 [LP],2024-06-10T09:00:40Z,lnZ4GIDBXVw,30212,1154,0,2024-11-26
#LG트윈스 #위닝모먼트 뚫을 수 없는 내야진의 철벽 수비🤘,2024-06-10T05:00:39Z,y_t6lKZgh6s,26507,1144,26,2024-11-26
"충성! 잠실의 빅보이 이재원, 상무 야구단 입대 합니다! 💌 [트윈스REC]",2024-06-10T03:00:03Z,2pSr5rdb7C8,38681,2499,548,2024-11-26
오늘도 거침없이 위닝시리즈 확보🎵  6월 8일 [덕아웃 직캠],2024-06-09T01:00:15Z,Yp4eCN792Yw,69273,2454,190,2024-11-26
굳건한 선두 지킴이💫 박동원&문성주의 [트윈스WIN터뷰],2024-06-08T15:50:35Z,XnPJ7_KyiGo,20096,1210,85,2024-11-26
#LG트윈스 허슬의 진가를 보여준 문성주✌️,2024-06-08T13:59:48Z,KmJhynrUXNg,72705,3897,215,2024-11-26
#LG트윈스 승부에 쐐기를 박는 시원한 참치포✨,2024-06-08T13:31:00Z,wKwbCWaSKpk,21357,1222,25,2024-11-26
6월 8일 LG vs KT [2024 정규시즌 하이라이트],2024-06-08T13:01:50Z,NVOON5AU9hM,42021,1351,131,2024-11-26
웅장한 승리의 함성!🔥 24시즌 응원가 MV [최후의 결투],2024-06-08T03:00:30Z,ctCEN81Bit8,149751,3145,188,2024-11-26
3연승과 함께 단독 1위‼ 6월 7일 [덕아웃 직캠],2024-06-08T01:00:37Z,tTkAzEWjb0c,79383,2692,368,2024-11-26
선두를 향한 투지👊 김현수&켈리의 [트윈스WIN터뷰],2024-06-07T18:10:52Z,aZwSic_DewU,21115,1170,84,2024-11-26
#LG트윈스 승리에 쐐기를 박는 문보물의 투런포🙌,2024-06-07T16:19:29Z,8spqJNqZPQM,25514,1556,57,2024-11-26
#LG트윈스 트윈스의 든든한 중견수 박해민의 슈퍼캐치✨,2024-06-07T15:43:13Z,_937fIwVmm0,41538,2298,151,2024-11-26
6월 7일 LG vs KT [2024 정규시즌 하이라이트],2024-06-07T14:32:18Z,2OBh7FXmlUs,46842,1367,194,2024-11-26
#LG트윈스 #위닝모먼트 위닝시리즈를 이끈 날카로운 적시타💥,2024-06-07T05:00:18Z,Hs6p6ImI-jg,22961,1025,18,2024-11-26
5타점 테이블세터와 5승 선발투수🖐 6월 6일 [덕아웃 직캠],2024-06-07T01:00:10Z,Dve40U_r2xM,50261,1959,144,2024-11-26
꾸준한 활약👍 홍창기&손주영의 [트윈스WIN터뷰],2024-06-06T15:01:29Z,fd26MWGvD1o,13203,879,48,2024-11-26
시즌 5승 달성! QS 호투를 펼친 볼빨간 영건💫 [6월 6일 손주영 하이라이트],2024-06-06T14:10:00Z,jdvxPKitwQ4,10022,580,40,2024-11-26
6월 6일 키움 vs LG [2024 정규시즌 하이라이트],2024-06-06T13:34:45Z,GBW6Q_qId9M,35477,1044,94,2024-11-26
#LG트윈스 낭만 - 임찬규 = 0 🫢🍀,2024-06-06T05:00:28Z,vuM9MtAiGag,23486,1012,18,2024-11-26
"약속의 8회! 팀 1,300세이브와 함께 빛난 역전승🌟 6월 5일 [덕아웃 직캠]",2024-06-06T01:00:16Z,fHLM6-HW8OY,60806,2267,146,2024-11-26
경기를 뒤집다🍳 신민재&문성주 [트윈스WIN터뷰],2024-06-05T17:17:03Z,hXgSSjUe6-E,16952,1073,82,2024-11-26
#LG트윈스 재치가 빛난 주루의 신! 민재🔥💨,2024-06-05T15:52:02Z,Nf449etSE3k,89010,3005,117,2024-11-26
#LG트윈스 득점으로 동점! 적시타로 역전! 문성주의 맹활약🌠,2024-06-05T15:25:43Z,zVFTWX0XHrM,36679,1409,39,2024-11-26
6월 5일 키움 vs LG [2024 정규시즌 하이라이트],2024-06-05T14:47:32Z,cUw5F_-j1SE,45003,1376,145,2024-11-26
#LG트윈스 🎊이지강 복귀 기념!🎊 강나루토 댄스 타임🕺,2024-06-05T14:11:38Z,oZIU8Ti3ufU,43231,1853,75,2024-11-26
#LG트윈스 승리의 노래 (잠골버스ver.)🎵,2024-06-05T13:35:41Z,sDszkY0TQkA,35028,1284,37,2024-11-26
#LG트윈스 2024 KBO리그 5월 MVP 후보 문성주,2024-06-04T06:37:43Z,Yk0DMM_PqUU,35097,1626,49,2024-11-26
#LG트윈스 2024 KBO리그 5월 MVP 후보 임찬규,2024-06-04T06:36:23Z,kskEAlth5Cc,13700,632,16,2024-11-26
#LG트윈스 2024 KBO리그 5월 MVP 후보 김진성,2024-06-04T06:35:48Z,FLouTCYxv0g,15102,1057,45,2024-11-26
돌아온 성대와 함께하는 토크 콘서트🍀 임찬규 [엘튜브가 만난 사람들],2024-06-03T09:00:36Z,jX7XYPpsXVM,140734,3505,228,2024-11-26
#LG트윈스 #위닝모먼트 대역전극의 발판을 만든 씬 스틸러들👍,2024-06-03T05:00:00Z,1JzaLPWFPIc,37357,1181,27,2024-11-26
싹 쓸었다! 잠실더비 LG 트윈스윕!!🧹🥳 6월 2일 [덕아웃 직캠],2024-06-03T01:00:12Z,JiXLM6xBiNY,89214,3021,287,2024-11-26
스윕승을 이끈 4번 타자와 루키 투수의 조합🫰 오스틴&정지헌의 [트윈스WIN터뷰],2024-06-02T13:48:05Z,kW3bLJ6TsDU,26572,1399,120,2024-11-26
#LG트윈스 맹수의 하이파이브는 너무 아팠어염🩹,2024-06-02T13:25:56Z,grt2OnMmTBM,61545,2230,71,2024-11-26
#LG트윈스 오늘도 메가트윈스포! 클린업 트리오의 홈런 세 방💥💥💥,2024-06-02T12:25:00Z,IxmSEAiKhsQ,24980,1399,37,2024-11-26
#LG트윈스 환상적인 캐치! 트윈스의 중견수는 박해민입니다✨,2024-06-02T11:55:22Z,yWAn1ksjotY,51470,2588,149,2024-11-26
6월 2일 LG vs 두산 [2024 정규시즌 하이라이트],2024-06-02T11:16:09Z,TNPhbM0rG60,60053,1657,169,2024-11-26
#LG트윈스 잠실더비 스윕! 승리의 하이파이브👋,2024-06-02T10:03:27Z,siMHebeKMOg,24489,1648,56,2024-11-26
#LG트윈스 환승개미🐜가 마냥 재밌는 맹구🤣,2024-06-02T03:00:20Z,MwaCXqlbGC4,31503,1346,24,2024-11-26
트윈스 시네마! 끝날 때까지 끝나지 않는 재재역전극🔥 6월 1일 [덕아웃 직캠],2024-06-02T01:00:11Z,HXQf7f8g1jg,119443,3553,322,2024-11-26
우리가 해결한다😎 김현수&최동환의 [트윈스WIN터뷰],2024-06-01T17:45:28Z,BxAk2mgW0Js,23279,1267,117,2024-11-26
#LG트윈스 문성주 역전 적시타 + 김현수 쐐기 투런포 = 대역전승🎁,2024-06-01T15:40:01Z,eYfjk9e2Fcw,36192,1918,66,2024-11-26
#LG트윈스 막았다! 김민수의 놀라운 슈퍼 다이빙 캐치🫢,2024-06-01T15:10:00Z,MZT7QuxNndY,133906,4603,208,2024-11-26
6월 1일 LG vs 두산 [2024 정규시즌 하이라이트],2024-06-01T14:40:14Z,ZL2BvrNNOCE,65618,1937,220,2024-11-26
#LG트윈스 잠실 오씨의 파워! 오스틴의 멀티홈런💥💥,2024-06-01T13:46:37Z,hXqZYRM1Ayc,41963,2585,100,2024-11-26
#LG트윈스 클로저 삼장은 올스타 투표를 해야 능률이 오르는 편입니다👀✨,2024-06-01T12:54:58Z,qQ4603a1e_Q,26047,1701,76,2024-11-26
잠실더비 승리와 함께🌟2위 탈환!🌟 5월 31일 [덕아웃 직캠],2024-06-01T01:00:10Z,BPkS3zAH3TI,60102,2170,163,2024-11-26
화려한 5월의 마지막날! ‘미스터 제로' 김진성&'5타수 5안타' 문성주의 [트윈스WIN터뷰],2024-05-31T18:50:00Z,s3pYnxoUA7s,17927,1150,135,2024-11-26
#LG트윈스 승부의 결정타! 박해민의 2타점 적시타🍀,2024-05-31T16:36:36Z,CdfIsX6fML8,25547,1516,65,2024-11-26
#LG트윈스 참치는 아픈건 딱 질색이니까🩹,2024-05-31T16:19:26Z,4j8puHc430I,26593,980,30,2024-11-26
#LG트윈스 전타석 출루! 문성주의 데뷔 첫 5안타 경기🎀 [5월 31일 문성주 하이라이트],2024-05-31T15:36:10Z,mJtJdmHadLE,21656,1131,123,2024-11-26
5월 31일 LG vs 두산 [2024 정규시즌 하이라이트],2024-05-31T14:50:52Z,b19cbcypDtE,36149,1207,122,2024-11-26
#LG트윈스 #위닝모먼트 그림같은 호수비의 향연🎇,2024-05-31T05:00:36Z,xW3w6GGKSDY,41312,1462,30,2024-11-26
#LG트윈스 #위닝모먼트 위닝시리즈의 스타트! 6이닝 9K QS 엔스 하이라이트✨,2024-05-31T05:00:32Z,wxwK1V3VXKI,8076,410,35,2024-11-26
안타 안타 LG 김민수🙌 김민수 응원가 등장! [트윈스 치얼업],2024-05-30T08:36:50Z,5T1ZK9Q-X-I,21151,413,131,2024-11-26
유니크 그 자체! 싱싱한 참니폼이 왔습니다🐟 [박동원 플레이어 유니폼],2024-05-30T05:19:47Z,a99tFZEDXc4,32047,1275,187,2024-11-26
신바람을 타고 날아온 시즌 최다 6연승🖐👍 5월 29일 [덕아웃 직캠],2024-05-30T01:00:15Z,ZO37DaeGw70,52577,2140,172,2024-11-26
든든한 캡틴과 투수 조장🌟 김현수&임찬규의 [트윈스WIN터뷰],2024-05-29T18:24:19Z,ZrK-LBfCy4g,16826,1064,68,2024-11-26
6연승을 이끌어낸 낭만 투수 임찬규의 QS+🍀 [5월 29일 임찬규 하이라이트],2024-05-29T16:49:04Z,bQYz1g0JxxU,17332,914,64,2024-11-26
캡틴 김현수의 거침없는 안타득점쇼💥 [5월 29일 김현수 하이라이트],2024-05-29T15:33:37Z,myN7hsdSa8Q,10071,751,55,2024-11-26
5월 29일 LG vs SSG [2024 정규시즌 하이라이트],2024-05-29T15:12:26Z,Vji5BZK5XoA,41608,1149,83,2024-11-26
#LG트윈스 올스타 가고 싶어가주구.. 투표하면 BEST 12가 되..⭐,2024-05-29T13:45:50Z,R1UAP1eJKiY,28039,2227,96,2024-11-26
트윈스는 예로부터 스리런의..🤭 5월 28일 [덕아웃 직캠],2024-05-29T01:00:09Z,UYaw_HsGJ8w,55829,2101,235,2024-11-26
연승 행진🖐️ 엔스&홍창기의 [트윈스WIN터뷰],2024-05-28T19:06:21Z,FCZP4yLwPTo,17829,1004,83,2024-11-26
4출루 4타점..홍창기 그는 악마인가😈🔥 [5월 28일 홍창기 하이라이트],2024-05-28T15:34:23Z,vjIGCQD2ltI,31431,1684,141,2024-11-26
#LG트윈스 당차고 시원하게 스리런포 날린 구본혁🙌,2024-05-28T15:02:40Z,7tCa71ioYhQ,47235,2424,94,2024-11-26
5월 28일 LG vs SSG [2024 정규시즌 하이라이트],2024-05-28T14:34:43Z,6BtbJfh9F-Y,23521,960,124,2024-11-26
#LG트윈스 ⭐올스타 투표⭐ 했잖아? 그럼 이딴거 안 찍었어,2024-05-28T14:00:32Z,dCBZ6xcnyis,35542,2496,178,2024-11-26
엘튜브가 박해민&오지환&박동원의 원정 가방을 풀리오🎒[LP],2024-05-27T09:00:09Z,Bzy3e9RV32Q,66246,2000,662,2024-11-26
#LG트윈스 #위닝모먼트 이 정도면 장갑은 끼워드려야지🧤,2024-05-27T05:00:31Z,gQBmd-eah-w,33432,1431,33,2024-11-26
역전트윈스 x 3 = 스윕승🧹✨ 5월 26일 [덕아웃 직캠],2024-05-27T01:00:19Z,VEV-RBHLpbM,70269,2498,205,2024-11-26
믿음에 보답하는 활약💟 켈리&박해민의 [트윈스WIN터뷰],2024-05-26T13:44:46Z,e907Ww_lAK0,19569,1124,113,2024-11-26
#LG트윈스 잠실 예수 켈리의 KBO 통산 70승 달성🌟,2024-05-26T12:43:00Z,9dLvMll3ElI,18192,1181,43,2024-11-26
#LG트윈스 경기의 흐름을 이끈 게임체인저 구본혁🎮,2024-05-26T12:13:00Z,ncMTZxzjZkc,68314,2797,133,2024-11-26
#LG트윈스 마스터피스 박해민의 통산 2000루타는 역전 적시타!💨,2024-05-26T11:43:41Z,_zaUzBBg_-4,25059,1622,70,2024-11-26
5월 26일 NC vs LG [2024 정규시즌 하이라이트],2024-05-26T10:27:42Z,S3BLxMaIzlQ,36671,1334,113,2024-11-26
#LG트윈스 오지환 2500루타 달성 기념 시상식🏅,2024-05-26T03:00:12Z,QB_aqoG6Vn8,13887,715,15,2024-11-26
연속 두 자릿수 득점은 위닝을 싣고💌 5월 25일 [덕아웃 직캠],2024-05-26T01:00:11Z,KXo4GYzboQk,51048,1883,137,2024-11-26
#LG트윈스 끝내주는 더블플레이로 이닝 끝!✌️,2024-05-25T12:45:00Z,62K2X0CR5fE,44988,1862,79,2024-11-26
#LG트윈스 박해민의 쐐기 2타점 적시타! 통산 1500안타 달성✨,2024-05-25T12:15:10Z,v-1YxjkCm3U,14743,948,39,2024-11-26
승리의 투타🏅 허도환&손주영의 [트윈스WIN터뷰],2024-05-25T12:08:12Z,cXuroL8nbJM,15277,836,50,2024-11-26
#LG트윈스 오늘도 시원하게! 박동원의 스리런포💥,2024-05-25T11:45:01Z,NuMNP4hz15s,18907,1107,25,2024-11-26
#LG트윈스 모든 주자를 집으로! 결승타의 주인공 허도환🐢,2024-05-25T11:15:19Z,-linwpqB13o,29577,1539,60,2024-11-26
5월 25일 NC vs LG [2024 정규시즌 하이라이트],2024-05-25T10:41:07Z,WhEyyL2V00c,33004,1082,71,2024-11-26
#LG트윈스 김현수 3500루타 달성 기념 시상식🏅,2024-05-25T03:00:00Z,0Rc7pxuezao,8957,634,18,2024-11-26
뜨거운 불방망이는 대승으로🔥 5월 24일 [덕아웃 직캠],2024-05-25T01:00:20Z,lsyD_R5ghTE,48157,1823,132,2024-11-26
#LG트윈스 시즌 6승! 연속 QS개미 뚠뚠🐜,2024-05-24T16:30:11Z,vWX8fixmkk8,20770,1035,45,2024-11-26
